,nces_name,zipcode,title,address,data_id,rating,n_reviews
0,BLADEN LAKES PRIMARY,28337,Bladen Lakes Elementary School,"9554 Johnsontown Rd, Elizabethtown, NC 28337",0x89abab11e299c05f:0xe23f301f1dd63e4,5.0,1
0,BLADENBORO MIDDLE,28320,Bladenboro Middle School,"910 S Main St, Bladenboro, NC 28320",0x89aafa868a460ee7:0x175e91eb65f471e6,2.0,3
0,BLOWING ROCK ELEMENTARY,28605,Blowing Rock School,"165 Morris St, Blowing Rock, NC 28605",0x8850e5446254d68f:0x3d286686c04b9753,4.8,6
0,BLUE CREEK ELEMENTARY,28540,Blue Creek Elementary School,"1260 Burgaw Hwy, Jacksonville, NC 28540",0x89a91204a4d4b2a5:0x957678113bcac2e3,5.0,3
0,BLUE RIDGE EARLY COLLEGE,28717,Blue Ridge School,"95 Bobcat Dr, Cashiers, NC 28717, United States",0x88591b7535752543:0x875f60cca6d87901,4.0,4
0,BLUE RIDGE ELEMENTARY,28693,Blue Ridge Elementary School,"5778 NC-88 W, Warrensville, NC 28693",0x885052b9219684b1:0x7b1e33bf0599d4a6,5.0,2
0,BLUE RIDGE HIGH SCHOOL,28657,Blue Ridge High School,"2151 Fews Chapel Rd, Greer, SC 29651",0x8859d413d56c2adf:0x473b727800375519,2.8,18
0,BLUE RIDGE SCHOOL,28717,Blue Ridge School,"95 Bobcat Dr, Cashiers, NC 28717",0x88591b7535752543:0x875f60cca6d87901,4.0,4
0,BLUFORD ELEMENTARY,27401,Bluford Elementary School,"1901 Tuscaloosa St, Greensboro, NC 27401",0x885318ec9cee4d25:0x2723936ea4b43657,4.3,7
0,BLYTHE ELEMENTARY,28078,Blythe Elementary School,"12202 Hambright Rd, Huntersville, NC 28078",0x8856a7c3d476fa55:0x81131ecee5c456d2,4.2,10
0,BOGUE SOUND ELEMENTARY,28570,Bogue Sound Elementary School,"3323 NC-24, Newport, NC 28570",0x89a8ee5a88360fa9:0xfb9a5709dec6922e,4.3,4
0,BOILING SPRINGS ELEMENTARY,28152,Boiling Springs Elementary,"Boiling Springs Elelmentary, 1522 Patrick Ave, Shelby, NC 28152",0x8857184947eb6855:0x69ec931f4e5ab10a,4.4,8
0,BOLIVIA ELEMENTARY,28422,Bolivia Elementary School,"4036 Business 17 E, Bolivia, NC 28422",0x89aa0fa620168273:0xe72d22f50d3a2d06,3.7,6
0,BOLTON ELEMENTARY,27103,Bolton Elementary School,"1250 Bolton St, Winston-Salem, NC 27103",0x8853b03a7beffaa1:0x8f7eab7c7fc0e8b3,3.2,17
0,BOOMER-FERGUSON ELEMENTARY SCHOOL,28606,Boomer Ferguson Elementary,"556 Boomer Ferguson School Rd, Boomer, NC 28606",0x885110350171754f:0x55efc77d93158834,3.7,3
0,BOONE TRAIL ELEMENTARY,27546,Boone Trail Elementary School,"1425 Adcock Rd, Lillington, NC 27546",0x89ab61dd73fffd4b:0xc0db6d11fcb1446,4.9,13
0,BOONVILLE ELEMENTARY,27011,Boonville Elementary School,"232 E Main St, Boonville, NC 27011",0x8853d346c78c8689:0xaf26825fb3789091,3.4,5
0,BOSTIAN ELEMENTARY,28023,Bostian Elementary School,"4245 Old Beatty Ford Rd, China Grove, NC 28023",0x88540a1fa2007321:0x32d424d9baffd7f,4.9,8
0,BOWMAN MIDDLE,28705,Bowman Middle School,"410 S Mitchell Ave, Bakersville, NC 28705, United States",0x88509f63dcc4878f:0x4ea2a229132d0c1f,3.0,1
0,BRADFORD PREPARATORY SCHOOL,28262,Bradford Preparatory School,"2502 State Rd 2469, Charlotte, NC 28262",0x88541b7dffdb0617:0xbbecab3829d4ad07,3.8,33
0,BRADLEY CREEK ELEMENTARY,28409,Bradley Creek Elementary School,"6211 Greenville Loop Rd, Wilmington, NC 28409",0x89a9f471077a8f27:0x5b2c7eeb2364913d,4.4,8
0,BRAGG STREET ACADEMY,27330,Bragg Street Academy,"504 Bragg St, Sanford, NC 27330",0x89aca65751f18049:0x83670cc4cae1345a,5.0,1
0,BRASSFIELD ELEMENTARY,27614,Brassfield Road Elementary,"2001 Brassfield Rd, Raleigh, NC 27614",0x89ac57b3f7eb4c31:0xbd027839ba4caad4,4.3,16
0,BRAXTON CRAVEN MIDDLE SCHOOL,27370,Braxton Craven Middle School,"7037 NC-62, Trinity, NC 27370",0x88530c433d60cc23:0x11f7f07e0ddbf9e0,4.2,10
0,BRENTWOOD ELEMENTARY,28304,Brentwood Elementary School,"1115 Bingham Dr, Fayetteville, NC 28304",0x89ab1519a8e8a90d:0x3970d5637fe5ccb3,4.5,17
0,BRENTWOOD ELEMENTARY,27604,Brentwood Elementary School,"3426 Ingram Dr, Raleigh, NC 27604, United States",0x89ac5916517f9757:0x7812e4968019a429,4.6,14
0,BREVARD ACADEMY,28768,Brevard Academy,"1110 Hendersonville Hwy, Pisgah Forest, NC 28768",0x8859a4bed16094a5:0xc78f3caa085ff7d8,4.9,14
0,BREVARD ELEMENTARY,28712,Brevard Elementary School,"399 Greenville Hwy, Brevard, NC 28712",0x8859bb2f8af9770d:0x7e399327f376c9fc,4.4,7
0,BREVARD HIGH,28712,Brevard High School,"609 N Country Club Rd, Brevard, NC 28712, United States",0x8859a4d54603c067:0xd8ab93174ed5940e,4.3,7
0,BREVARD MIDDLE,28712,Brevard Middle School,"400 Fisher Rd, Brevard, NC 28712",0x8859bb4e9a559c41:0x47a60d939f9ef5d8,3.8,4
0,BRIARCLIFF ELEMENTARY,27511,Briarcliff Elementary School,"1220 Pond St, Cary, NC 27511",0x89acf31c91406c47:0x1b92f290d920c35d,4.4,21
0,BRIARWOOD ACADEMY,28215,Briarwood Elementary,"1001 Wilann Dr, Charlotte, NC 28215",0x88541f00a6443cb1:0x3a279d722b702a84,4.0,17
0,BRIDGES ACADEMY,28676,Bridges Academy,"2587 Pleasant Ridge Rd, State Rd, NC 28676",0x885181702ccf5103:0x967bde9599c80c20,5.0,7
0,BRIDGETON ELEMENTARY,28560,Bridgeton Elementary School,"230 Branch Canal Rd, New Bern, NC 28560",0x89a8d246ff6eb257:0x67c6ec33da5e5a33,4.4,5
0,BRIER CREEK ELEMENTARY,27617,Brier Creek Elementary,"9801 Brier Creek Pkwy, Raleigh, NC 27617",0x89acf9fe3211fe5f:0xaa7a5031acd00ba1,4.3,18
0,BRIER CREEK ELEMENTARY,27360,Brier Creek Elementary School,"175 Watford Rd, Thomasville, NC 27360",0x8853758ffcb64b5d:0xbd04f09baa660724,5.0,1
0,BRIGHTWOOD ELEMENTARY,27405,Brightwood Elementary School,"2001 Brightwood School Rd, Greensboro, NC 27405",0x88531fed2d911031:0xe9d2c304eb7f197c,4.8,8
0,BRINSON MEMORIAL ELEMENTARY,28560,Brinson Memorial Elementary,"319 Neuse Forrest Ave, New Bern, NC 28560",0x89ac59640a7e1617:0x506adfa81bb8f62c,5.0,3
0,BROAD CREEK MIDDLE,28570,Broad Creek Middle School,"2382 NC-24, Newport, NC 28570",0x89a8ec2c6e171d73:0xc9072b39cd02de35,2.5,25
0,BROADVIEW MIDDLE,27217,Broadview Middle School,"2229 Broadview Dr, Burlington, NC 27217",0x88532b236f87d587:0x40eff4b7c554fb66,3.4,22
0,BROADWAY ELEMENTARY,27505,Broadway Elementary School,"307 S Main St, Broadway, NC 27505",0x89aca04e4b54d19b:0x3ab08f7e89004e97,4.5,16
0,BROGDEN MIDDLE,28333,Brogden Middle School,"3761 S U.S. 117 Alt Hwy, Dudley, NC 28333",0x89abf9236f0e8ff5:0x9fcefa9c37055ce5,3.6,7
0,BROGDEN MIDDLE,27704,Brogden Middle School,"1001 Leon St, Durham, NC 27704",0x89ace3eb16be6e07:0xbd04c5d9108c07ba,3.6,30
0,BROOKS ELEMENTARY,27609,Brooks Museums Magnet Elementary School,"700 Northbrook Dr, Raleigh, NC 27609",0x89ac5882c2bba627:0xe9f58a2bfa5b3ba6,5.0,8
0,BROOKS GLOBAL ELEMENTARY,27408,Global Studies Magnet School,"1215 Westover Terrace, Greensboro, NC 27408",0x8853194c8543135b:0x404a1f4949adfca9,4.3,12
0,BROOKSIDE ELEMENTARY,28054,Brookside Elementary School,"1950 Rhyne Carter Rd, Gastonia, NC 28054",0x8856bf7059331759:0xc87294c54baf539e,5.0,5
0,BROWN SUMMIT MIDDLE,27214,Brown Summit Middle School,"4720 NC-150, Browns Summit, NC 27214",0x8852de5375a9215f:0x7cfd45302a730160,4.3,29
0,BRUCE DRYSDALE ELEMENTARY,28792,Bruce Drysdale Elementary,"271 Bearcat Blvd, Hendersonville, NC 28792",0x8859c20e5746b239:0x9f62a4a75ad916d6,4.3,11
0,BRUCE H. THARRINGTON PRIMARY,27030,Bruce H Tharrington Primary School,"315 Culbert St, Mt Airy, NC 27030",0x88523b645883d575:0xae67da28d4b07692,4.0,1
0,BRUNS AVENUE ELEMENTARY,28208,Bruns Avenue Elementary,"501 S Bruns Ave, Charlotte, NC 28208",0x8856a1c88ff718e7:0x49523b48f67ad8ec,2.6,29
0,BRUNSON ELEMENTARY,27104,Brunson Elementary School,"155 N Hawthorne Rd, Winston-Salem, NC 27104",0x8853ae2553857fbb:0x942be58e45bad4c9,3.9,17
0,BRUNSWICK COUNTY EARLY COLLEGE,28422,Brunswick County Early College High School,"50 College Rd NE, Bolivia, NC 28422",0x89aa0c70b040fde9:0xeacb3781e18f2737,4.0,1
0,BT BULLOCK ELEMENTARY,27330,B.T. Bullock Elementary School,"1410 McNeill Rd, Sanford, NC 27330",0x89aca60fdaa442ab:0x195d1949aa9ec36d,4.3,6
0,BUCKLAND ELEMENTARY,27937,Buckland Elementary School,"448 NC-37, Gates, NC 27937",0x89afe6cafd258473:0x9fba221ca15918f7,5.0,6
0,BUGG ELEMENTARY,27610,Bugg Magnet Elementary School,"825 Cooper Rd, Raleigh, NC 27610",0x89ac5e8b06fa58fb:0xf7dedf4ae8deb644,4.2,6
0,BUIES CREEK ELEMENTARY,27506,Buies Creek Elementary School,"340 Main St, Buies Creek, NC 27506",0x89ac829f0cfbbc63:0xde5241c614e429ec,5.0,5
0,BUNKER HILL HIGH,28610,Bunker Hill High School,"4675 Oxford School Rd, Claremont, NC 28610",0x88514887628b59a1:0xd91c2b342d364053,3.1,7
0,BUNN ELEMENTARY,27508,Bunn Elementary School,"686 Bunn Elementary School Rd, Bunn, NC 27508",0x89ac3676b5da9343:0xe95726e0d1a0ee66,3.0,2
0,BURGAW MIDDLE,28425,Burgaw Middle School,"500 S Wright St, Burgaw, NC 28425",0x89a980a1d982f9dd:0x5b4fc2c4c876718d,3.3,6
0,BURKE MIDDLE COLLEGE,28655,Burke Middle College,"1001 Burkemont Ave, Morganton, NC 28655",0x8850d1fc4afc512b:0x30993224aa040d6f,4.4,7
0,BURNS HIGH,28090,Burns High School,"307 E Stage Coach Trail, Lawndale, NC 28090",0x8857279535c711b3:0x87a68ec72dbac092,3.1,8
0,BURNS MIDDLE,28090,Burns Middle School,"215 Shady Grove Rd, Lawndale, NC 28090",0x885727c1bbea63bd:0xa5ccfc1365ec00c3,3.8,8
0,BURNSVILLE ELEMENTARY,28714,Burnsville Elementary School,"395 Burnsville School Rd, Burnsville, NC 28714",0x885a09511bee6cab:0x589a14169f70f0a3,5.0,3
0,BURTON ELEMENTARY,27701,Burton Magnet Elementary School,"1500 Mathison St, Durham, NC 27701",0x89ace45934042c5b:0x45344bbf98305269,3.7,9
0,BUTLER AVENUE ELEMENTARY,28328,Butler Avenue Elementary School,"301 W Butler Ave, Clinton, NC 28328",0x89abbfc2c5cc1a57:0xdc546442d9f61d5a,4.5,2
0,BUTLER HIGH SCHOOL,28105,Butler High School,"1810 Matthews-Mint Hill Rd, Matthews, NC 28105",0x88542389d239ae0b:0xfafb21a176940f4e,4.1,35
0,BUTNER-STEM ELEMENTARY,27509,Butner-Stem Elementary School,"201 E D St, Butner, NC 27509",0x89ad03db55f78bef:0x87bacf0c3d1bec4f,2.9,11
0,BUTNER-STEM MIDDLE,27509,Butner-Stem Middle School,"501 E D St, Butner, NC 27509",0x89ad03ddd1e82e9d:0xd2553ab8c1cf17d8,3.8,8
0,C B ELLER ELEMENTARY SCHOOL,28621,C B Eller Elementary,"1288 Cb Eller School Rd, Elkin, NC 28621",0x885181f1b9430aa7:0x3619cda84cd5df81,3.0,2
0,C C GRIFFIN MIDDLE,28025,C C Griffin Middle School,"7650 Griffins Gate Dr SW, Concord, NC 28025",0x8854112001cb724d:0xf4867a291da1c374,3.5,28
0,C C SPAULDING ELEMENTARY,27707,C C Spaulding Elementary School,"1531 S Roxboro St, Durham, NC 27707",0x89ace43296981a4d:0x6fd95c7331294056,3.9,8
0,C C WRIGHT ELEMENTARY SCHOOL,28659,C C Wright Elementary School,"200 C C Wright School Rd, North Wilkesboro, NC 28659",0x8851725abf88ff59:0x9206bbdc135934c5,3.8,4
0,C E JORDAN HIGH,27707,Charles E. Jordan High School,"6806 Garrett Rd, Durham, NC 27707",0x89ace88325b618e7:0x3376a4413042ab55,3.5,28
0,C M EPPES MIDDLE,27858,C.M. Eppes Middle School,"1100 S Elm St, Greenville, NC 27858",0x89aee7f423d008bd:0x68571f83845d2162,3.3,3
0,C WAYNE COLLIER ELEMENTARY,28348,C Wayne Collier Elementary School,"3522 Sturbridge Dr, Hope Mills, NC 28348",0x89ab15d7cdbc1427:0xd943e18b4f4f7e0f,4.5,13
0,C. G. CREDLE ELEMENTARY,27565,C.G. Credle Elementary School,"223 College St, Oxford, NC 27565",0x89ada6c96dda9601:0xb121c7855b8d99a6,3.5,2
0,C.F. POPE ELEMENTARY,28425,C.F. Pope Elementary School,"400 N Wright St, Burgaw, NC 28425",0x89a9809d7e6b07db:0x69a680cfcd6275b6,4.0,4
0,CABARRUS CHARTER ACADEMY,28027,Cabarrus Charter Academy,"355 Poplar Crossing Dr NW, Concord, NC 28027",0x8854051a8abcff33:0xda116f694176b0ed,3.2,98
0,CABARRUS CO OPPORTUNITY SCHOOL,28025,Glenn Center,"120 Marsh Ave NW, Concord, NC 28025",0x88540fab644ba6df:0x3e8b00760ae9c511,5.0,2
0,CABARRUS-KANNAPOLIS EARLY COLL,28027,Early College High School,"1000 Building, 1531 Trinity Church Rd, Concord, NC 28027",0x885405bc0ff3d727:0x16a2dc64c8a72cd8,5.0,6
0,CALDWELL APPLIED SCIENCES ACADEMY,28638,Caldwell Applied Science Academy,"2857 Hickory Blvd, Hudson, NC 28638",0x88512722d30c868b:0x6ce2855413724b06,5.0,1
0,CALDWELL EARLY COLLEGE,28638,Caldwell Early College High,"2855 Hickory Blvd, Hudson, NC 28638",0x88512722d35c20f3:0x633a189fefb44611,5.0,3
0,CALEB'S CREEK ELEMENTARY,27284,Caleb's Creek Elementary School,"1109 Salem Crossing Rd, Kernersville, NC 27284",0x885307706b4f27ad:0xa36cfe1be5724c84,4.2,16
0,CAMDEN COUNTY HIGH,27921,Camden County High School,"103 U.S. Hwy 158 W, Camden, NC 27921",0x89a545fe348dc143:0xe02aa5e217bbd825,3.1,8
0,CAMDEN INTERMEDIATE,27921,Camden Intermediate School,"123 Noblitt Dr, Camden, NC 27921",0x89a54f4dc1115f53:0x846e780e5df94dfb,5.0,3
0,CAMDEN MIDDLE,27921,Camden Middle School,"248 Scotland Rd, Camden, NC 27921",0x89a548d58a987ed3:0x3eeab0de79fb3b9f,4.1,10
0,CAMERON ELEMENTARY,28326,Cameron Elementary School,"2636 NC-24, Cameron, NC 28326",0x89ab511569d202d9:0xd6ef3c384191c665,4.4,14
0,CAMERON PARK ELEMENTARY,27278,River Park Elementary School,"240 St Marys Rd, Hillsborough, NC 27278",0x89acdf2498468491:0x11cf70be20ca067,4.7,16
0,CANDLER ELEMENTARY,28715,Candler Elementary School,"121 Candler School Rd, Candler, NC 28715",0x88598fc8f337a107:0x2f359fb393f4adc1,4.6,9
0,CANDOR ELEMENTARY,27229,Candor Elementary School,"414 S Main St, Candor, NC 27229",0x885497e442655e8f:0xe930e0a7c2e43944,5.0,4
0,CANE CREEK MIDDLE,28732,Cane Creek Middle School,"570 Lower Brush Creek Rd, Fletcher, NC 28732",0x8859ee35f254e017:0x2b132ea0fb49a31d,3.7,18
0,CANE RIVER MIDDLE,28714,Cane River Middle School,"1128 Cane River School Rd, Burnsville, NC 28714",0x885a0e3d68d77eb1:0x66c015f60fe3dde2,4.3,3
0,CANTON MIDDLE,28716,Canton Middle School,"60 Penland St, Canton, NC 28716",0x88599cb56bcdc92f:0xa5e7c168f6547dd,4.4,9
0,CAPE FEAR CENTER FOR INQUIRY,28401,Cape Fear Center For Inquiry,"2525 Wonder Way, Wilmington, NC 28401",0x89a9f512f3dd6d4f:0x220bcdc1f6c5db38,3.7,6
0,CAPE FEAR ELEMENTARY,28457,Cape Fear Elementary School,"1882 NC-133, Rocky Point, NC 28457",0x89a98824d461af8d:0xe15292c2bed9dc41,4.9,7
0,CAPE FEAR HIGH,28312,Cape Fear High School,"4762 Clinton Rd, Fayetteville, NC 28312",0x89ab0cb0fb9e343b:0xc870268bc8630ce5,3.5,21
0,CAPE FEAR MIDDLE,28457,Cape Fear Middle School,"1886 NC-133, Rocky Point, NC 28457",0x89a9882fea426233:0x773e8d9bf351c573,4.8,6
0,CAPE HATTERAS ELEMENTARY SCHOOL,27920,Cape Hatteras Elementary School,"47500 Middle Ridge Rd, Buxton, NC 27920, United States",0x89a430600ccb2111:0x2f4d11ea05eb6818,3.0,2
0,CAPE HATTERAS SECONDARY SCHOOL,27920,Cape Hatteras Secondary School,"48576 North Carolina Hwy 12, Buxton, NC 27920",0x89a43083569b942d:0xc4f609116d0d09e0,3.4,8
0,CARDINAL CHARTER ACADEMY,27513,Cardinal Charter Academy,"1020 St Charles Pl, Cary, NC 27513",0x89acf3b8104ddc15:0x433d9b7b0017be4e,3.1,116
0,CAREER AND TECHNICAL EDUCATION CENTER,27217,Virginia Beach Technical and Career Education Center,"2925 N Landing Rd, Virginia Beach, VA 23456",0x89bac0b00801d857:0x7b9ba1622aad6135,3.5,14
0,CAREER CENTER,27101,Career Center North Building,"910 Highland Ct, Winston-Salem, NC 27101",0x8853ae618a512735:0xe955b04d9109c177,3.3,16
0,CAREER READINESS ACADEMY AT MOSLEY PLC,28405,Career Readiness Academy,"3702 Princess Pl Dr, Wilmington, NC 28405",0x89a9f53e96c2ae7f:0xe7b8b24b2d51b849,5.0,4
0,CARL A FURR ELEMENTARY,28027,Carl A Furr Elementary School,"2725 Clover Rd NW, Concord, NC 28027",0x88541b2db408eb09:0xc1961ec5455dc89f,4.1,18
0,CARMEL MIDDLE,28226,Carmel Middle,"5001 Camilla Dr, Charlotte, NC 28226",0x885420acaa8133ad:0x456b55e9855c5578,3.2,27
0,CARNAGE MIDDLE,27610,Carnage Middle School,"1425 Carnage Dr, Raleigh, NC 27610",0x89ac5fa6c5f24eaf:0xad20b53a8ca5d885,3.1,114
0,CAROLINA BEACH ELEMENTARY,28428,Carolina Beach Elementary School,"400 S 4th St, Carolina Beach, NC 28428",0x89a9f8f2066371fb:0x1fb4ff4de00a799d,4.7,19
0,CAROLINA FOREST ELEMENTARY,28546,Carolina Forest Elementary School,"141 Carolina Forest Blvd, Jacksonville, NC 28546",0x89a910c350ace74d:0xcd51bcc07a2fa77b,2.6,12
0,CAROLINA INTERNATIONAL SCHOOL,28027,Carolina International School,"9545 Poplar Tent Rd, Concord, NC 28027",0x15211f374a83fd8b:0x59aacd79689a6b2f,3.4,26
0,CARR ELEMENTARY,28034,Carr Elementary School,"307 S Pine St, Dallas, NC 28034",0x8856c0bee4869efb:0x8567264507eceba4,4.0,9
0,CARRBORO ELEMENTARY,27510,Carrboro Elementary School,"400 Shelton St, Carrboro, NC 27510",0x89acc317b667118f:0xa4cb601459fbea73,4.5,8
0,CARRBORO HIGH,27510,Carrboro High School,"201 Rock Haven Rd, Carrboro, NC 27510",0x89acc3a1012bd0e3:0x877b09a2afe473d7,4.1,7
0,CARROLL MIDDLE,27609,Carroll Magnet Middle School,"4520 Six Forks Rd, Raleigh, NC 27609",0x89ac5891dbead849:0xd708dfef07a49811,2.8,51
0,CARSON HIGH,28023,Jesse C Carson High School,"290 Kress Venture Dr, China Grove, NC 28023",0x8853f5dff7f31451:0xa22914fb989cb4b7,2.5,17
0,CARTER COMMUNITY CHARTER,27705,Carter Community Charter School,"1955 W Cornwallis Rd, Durham, NC 27705",0x89ace6edbc5f3bad:0x6c1701b457303da3,4.8,5
0,CARTER G. WOODSON SCHOOL,27127,Carter G Woodson School,"437 Goldfloss St, Winston-Salem, NC 27127",0x8853af0849bb0e73:0x6f3ef2c02d181317,3.2,24
0,CARTER HIGH SCHOOL,27101,Carter High School,"851 Highland Ct, Winston-Salem, NC 27101",0x8853afa2345f0c19:0x5dcdeff9d8490e06,5.0,2
0,CARTHAGE ELEMENTARY,28327,Carthage Elementary School,"312 Rockingham St, Carthage, NC 28327",0x8854acf2d267f421:0x4da1d114c5a80de4,4.0,4
0,CARTOOGECHAYE ELEMENTARY,28734,Cartoogechaye Elementary School,"3295 Old Murphy Rd, Franklin, NC 28734",0x88592f77ac632ad1:0x646a9aa6db7db59e,5.0,3
0,CARVER ELEMENTARY,27591,Carver Elementary School,"291 Liles Dean Rd, Wendell, NC 27591",0x89ac440183cd0a3b:0x25f482a95e13263d,4.0,9
0,CARVER ELEMENTARY,28365,Carver Elementary School,"400 Old Seven Spgs Rd, Mt Olive, NC 28365",0x89abfba569a64531:0x6ac0b5aed0325250,4.8,4
0,CARVER ELEMENTARY,27537,Carver Elementary School,"987 Carver School Rd, Henderson, NC 27537",0x89adbfc4c13f8141:0xae9d7a6b5a5eb79b,4.5,2
0,CARVER HEIGHTS ELEMENTARY,27530,Carver Heights Elementary School,"411 Bunche Dr, Goldsboro, NC 27530",0x89ac01227b04c5dd:0xf49885e6c009ac3a,3.7,3
0,CARVER HIGH,27105,Carver High School,"3545 Carver School Rd, Winston-Salem, NC 27105",0x8853ac1793558103:0x136794bff3af30c2,3.7,15
0,CARVER MIDDLE,28351,Carver Middle School,"18601 Fieldcrest Rd, Laurel Hill, NC 28351",0x8854d71c756c514b:0x69a9fc79f4b1d3b3,4.7,3
0,CARY ELEMENTARY,27511,Cary Elementary School,"400 Kildaire Farm Rd, Cary, NC 27511",0x89acf3a7cf43df9b:0xb93b0660d7e113db,4.9,18
0,CARY HIGH,27511,Cary High School,"638 Walnut St, Cary, NC 27511",0x89acf373ed4e9ea7:0x98767139f0b36c0e,3.5,55
0,CASA ESPERANZA MONTESSORI CHARTER SCHOOL,27616,Casa Esperanza Montessori Charter School,"2600 Sumner Blvd, Raleigh, NC 27616",0x89ac59c04df0ac7f:0x5614209d9ba76c25,3.3,29
0,CASAR ELEMENTARY,28020,Casar Elementary School,"436 School House Rd, Casar, NC 28020",0x88572ec39d94f793:0x2aba37165752dee,4.7,3
0,CASH ELEMENTARY,27284,Cash Elementary School,"4700 Old Hollow Rd, Kernersville, NC 27284",0x8853aa407f734abf:0xf20862a02fa7f7c6,4.8,9
0,CASTLE HAYNE ELEMENTARY,28429,Castle Hayne Elementary School,"3925 Roger Haynes Dr, Castle Hayne, NC 28429",0x89a98987b4b0e663:0x8ea3ec80c4443d4f,4.4,10
0,CATAWBA ELEMENTARY SCHOOL,28609,Catawba Elementary School,"5415 Hudson Chapel Rd, Catawba, NC 28609",0x88514ecb0a522697:0x7aec0429e5fe4fda,4.9,7
0,CATAWBA HEIGHTS ELEMENTARY,28012,Catawba Heights Elementary School,"101 Ivey St, Belmont, NC 28012",0x8856bdab7db5ed3f:0xe429a37f7de16455,3.9,8
0,CATAWBA ROSENWALD EDUCATION CENTER,28609,Catawba Rosenwald Education Center,"403 6th Ave SW, Catawba, NC 28609",0x88514932cef3b773:0x296c8bcf92d9697e,4.2,6
0,CATAWBA SPRINGS ELEMENTARY,28037,Catawba Springs Elementary,"206 N Little Egypt Rd, Denver, NC 28037",0x8856b1ae1437452b:0x92d82bec9f0792c6,5.0,3
0,CATO MIDDLE COLLEGE HIGH SCHOOL,28215,Cato Middle College High,"8120 Grier Rd, Charlotte, NC 28215, United States",0x88541ecfe06e8a91:0x1396e8f143abe921,4.8,6
0,CEASAR CONE ELEMENTARY,27405,Cone Elementary School,"2501 N Church St, Greensboro, NC 27405, United States",0x88531f1f624ef985:0xe3a5f54d48e256ed,4.2,13
0,CEDAR CREEK MIDDLE,27596,Cedar Creek Middle School,"2228 Cedar Creek Rd, Youngsville, NC 27596",0x89ac4d37a2403f1d:0x181ef84ae7bd4ddb,3.5,11
0,CEDAR FORK ELEMENTARY,27560,Cedar Fork Elementary School,"1050 Town Hall Dr, Morrisville, NC 27560",0x89acee0266fdac5b:0xbf39d00a931203a,4.2,17
0,CEDAR GROVE ELEMENTARY,27856,Cedar Grove Elementary School,"8967 Cedar Grove School Loop Rd, Nashville, NC 27856",0x89add5d22f0336ed:0x480b449a0f146008,3.5,2
0,CEDAR GROVE MIDDLE,28462,Cedar Grove Middle School,"750 Grove Trail SW, Supply, NC 28462",0x89aa0abe6050cddf:0x22f4f00c0020e65f,3.2,9
0,CEDAR RIDGE ELEMENTARY,27024,Cedar Ridge Elementary School,"734 Flippin Rd, Lowgap, NC 27024",0x885227526b536401:0x8819b4315f4cc540,5.0,2
0,CEDAR RIDGE HIGH,27278,Cedar Ridge High School,"1125 New Grady Brown School Rd, Hillsborough, NC 27278",0x89acd9392cc516e5:0x250e38c93b540189,3.3,8
0,CELESTE HENKEL ELEMENTARY,28677,Celeste Henkel Elementary School,"1503 Old Mountain Rd, Statesville, NC 28677",0x88515aa5eec4a517:0x7cfa7b9755d7dfce,4.2,15
0,CENTENNIAL CAMPUS MIDDLE,27606,Centennial Campus Middle School,"1900 Main Campus Dr, Raleigh, NC 27606",0x89acf572bef362d1:0xd04bc63d946e7493,2.6,34
0,CENTRAL ACADEMY OF TECHNOLOGY AND ARTS,28112,Central Academy of Technology & Arts,"600 Brewer Dr, Monroe, NC 28112",0x8854311892eb6f15:0x432799202fea4962,4.0,31
0,CENTRAL DAVIDSON HIGH,27292,Central Davidson High School,"2747 NC-47, Lexington, NC 27292",0x885390ee8d849731:0xebf06022747e24a2,3.8,45
0,CENTRAL DAVIDSON MIDDLE,27292,Central Davidson Middle School,"2591 NC-47, Lexington, NC 27292",0x88539baeb9aab661:0x31f78a6fa66008be,3.4,8
0,CENTRAL DAVIE ACADEMY,27028,Central Davie Academy,"160 Martin Luther King Rd, Mocksville, NC 27028",0x8853c21a314c7c55:0x524a216881d8dcb8,2.3,3
0,CENTRAL ELEMENTARY,28001,Central Elementary School,"250 N 3rd St, Albemarle, NC 28001, United States",0x88547b5a59476317:0x8df86fd1f1dcf3ed,4.2,5
0,CENTRAL ELEMENTARY,27288,Central Elementary School,"435 E Stadium Dr, Eden, NC 27288",0x8852c005dc48f23d:0x740dfb7426c66e5e,5.0,5
0,CENTRAL ELEMENTARY,27278,Central Elementary School,"154 Hayes St, Hillsborough, NC 27278, United States",0x89acd8d217f34f59:0x4500143576d0b0bc,4.0,8
0,CENTRAL ELEMENTARY,28625,Central Elementary School,"4083 Wilkesboro Hwy, Statesville, NC 28625",0x8851678b82d92083:0x80065a9531ab40d,5.0,1
0,CENTRAL ELEMENTARY,27917,Central Elementary School,"504 Shortcut Rd, Barco, NC 27917",0x89a5341c664461e5:0x6e50f3d028a8c10d,5.0,5
0,CENTRAL HAYWOOD HIGH,28721,Central Haywood High School,"3215 Broad St, Clyde, NC 28721",0x8859780226663339:0xcceae88326cbc729,5.0,3
0,CENTRAL MIDDLE,27017,Central Middle School,"883 Zephyr Rd, Dobson, NC 27017, United States",0x885228c6658da26d:0x9519b6f784d62489,2.6,10
0,CENTRAL MIDDLE,28472,Central Middle School,"310 S M.L.K. Ave, Whiteville, NC 28472",0x89aa8b256c4e1dcb:0xcec9f3cfa73103bc,4.5,2
